id,leaktype,public
nw9ZPFhx8y,normal,0
lMgorWh366,out,1
H3bXVTrNvW,noise,1
nikh7HvS3P,in,0
qv2bsYHfXn,in,1
sL09KrA8Wp,normal,1
0tn0L6ciNi,noise,1
RvWgWbPjpg,normal,1
p8wVhqQp1j,noise,0
xIe1cafHOh,in,1
pIXLKhCjum,in,0
F8mKoxdTVs,normal,0
lNA98cWNTy,in,0
D67w09UWNR,in,0
HtzYaqCHZF,normal,0
Q82jwYzOsV,other,1
3bWyNXsCRv,other,0
E7FSvS1sL3,normal,1
Cvpu8PiSAA,normal,0
vpzj7gR4Ge,normal,0
Q20YzvH07O,out,0
5qVdqYq9t4,out,0
gqJbaSOhTh,out,1
xmmOiiboeu,out,1
hySIsM7kZt,in,1
YY3wg7VJkf,in,1
icHKwqIxlz,out,0
6os2ZiwlmD,other,1
3Y7qxsPyfr,noise,0
m2MVFVcsti,other,0
VQBPN1HQ32,normal,1
CZCH2YjmJc,out,0
pRyfGf2gHY,in,0
gYNDvkhY8d,normal,0
M2jNbVSHoC,out,0
cK8H5nbnUA,out,0
OCVkhQGzFM,normal,1
E5DcH7Tm4U,out,1
qabtUIIy9M,normal,0
Z6vuHW2ZFK,out,0
iYpg8Hs670,normal,0
6rIf6JByVp,out,0
zLzYIxVfuj,in,0
y4CBGQb0gM,out,0
0T03yYHNZJ,normal,0
yh4tywaPqG,out,1
XfObLdJKj7,normal,0
u7wcquHvdq,normal,1
pFRiRK0xGr,in,0
Lx5UvLDkAV,other,0
vqcH2n60o2,normal,0
V1IPxT4FuJ,normal,0
g6S69fy9yB,normal,0
2UH2Vz7qhO,normal,0
RVgETZKj0t,in,0
eSJhdP7yzz,in,0
l848TfV5Bq,noise,0
i0KaLIpgLC,other,0
8IgsffvMLB,other,0
JmU05mCB3b,noise,1
XznUL3t9eD,out,1
brS6dbSHl1,other,0
P5xLj3jOBu,out,0
MAwPa5Vr75,normal,0
26Qn5Hglrz,out,1
ynrTfQWwr7,out,0
63acNTwTzP,in,0
3YSGdf0ywH,normal,0
f3lbOzdn1y,normal,0
IhuBi37eE0,out,1
RwoAkvQQSA,in,1
RuBbxmAu66,normal,1
w8lRB0Tcad,out,0
TygFDg55P3,out,0
UnaSMIM2mt,in,0
tG2zsN0H6Z,in,0
7kwkrZsuuk,normal,0
mggqaRcM8a,normal,0
maj6xDwb9r,in,1
KnATvj04oU,normal,0
ajltNiWgi9,normal,0
bfFBXHY2xS,normal,0
BAhZF6zVKF,normal,0
o6bpLGOpVV,normal,0
j23JnXAH05,normal,1
99vYeCmoax,in,0
wrdGqbQdMq,other,1
IgP6qdpHbs,other,0
kqHWgkWjor,out,0
ajISQdvBkZ,normal,1
WNX4qBvLS2,normal,0
KGn78qawX0,out,0
X0FhxflntV,in,0
vfI0wr1aYo,in,0
bnd4X4Gu6j,normal,0
GBq25dNhaQ,in,0
96UkVPfAuv,other,0
TVKKJ2CzfB,in,1
DgNSBUwzCw,noise,0
wbP3llehQT,in,0
XtcOCfRlzG,out,0
gUo3tr8hem,out,0
KaxP2peVhJ,out,1
nQEzMmYqL9,out,0
ONn2jqjTPJ,out,1
UnuuCZVJCW,normal,0
kwRejYdaxl,in,0
XGVHkkXWE4,out,0
exNz26X5aQ,out,0
4DLwVKT3ZZ,out,0
vcLauE01an,noise,0
XSRl88loLv,normal,0
DKOH1UONid,normal,0
Be4YoJya6B,normal,0
yQiyjIr1ij,out,0
DZBLzYXOiY,normal,1
xG87mwPsbz,in,1
0w3A6CEonf,normal,1
BnhEEbNsZ9,out,0
kkXlCNKpab,normal,1
ggr275Tox0,other,0
HUFoxfLc25,normal,1
nW2wMKc9zW,normal,0
DWX8fnkECQ,out,0
gDV08wPN0b,noise,1
xFdQoWAo2r,out,0
CfjyZYN2vV,out,0
SXiMINBi7G,noise,0
5KPrxQXV5N,in,0
ahInDveSZk,other,1
7CwJ6HBpfl,normal,0
hjOzxtXp2j,out,0
YnImybS2yb,other,0
6bH1haDFCo,out,0
o3MkbCcv7f,normal,0
0h5hgOifoV,in,0
Btx3FcNBGk,in,1
HeIXK8HBJk,in,0
5GRu4Cf1xV,normal,1
stQOmf7G3b,noise,0
71LsuWhjV9,in,0
DhM36QhsuL,normal,0
z3qV9pG6Z3,other,0
bcoYqU4eqD,in,0
tss0v75bsy,normal,0
15zXpGdKhK,out,0
TzyU7VA6Ng,out,0
cg0RqPFwNa,normal,0
bv79ae5Ytw,out,1
Lj4jsN6Lhl,out,0
xzC3jV3NnP,normal,0
nactuhVMXC,normal,0
192A4y936H,out,0
gp11hvucUY,out,0
q179NjR9nY,normal,1
DElN7iJUOw,normal,1
78PAiB3VBR,other,1
1gE6ccj5s3,out,1
NvKlatbX7t,out,0
TEkOCmPB9g,out,1
LcXiiHZAm6,out,1
ecmFgjytUe,normal,0
56GkBv799Z,other,1
vZLNp81lcA,out,0
SdB5WBY03C,noise,1
rImgpdjW5X,in,1
e7pnrTnKoy,out,0
TkO7zyNFsA,other,0
6g5Kh8OTeC,in,0
cKjcpdINfo,normal,1
wDFBIZLAWI,normal,0
3HUcSrRpxX,other,0
1TAl9CFEi1,normal,0
OVWp6IqG8e,out,0
xXXnHRUSfM,other,1
f4DdblrsjV,out,0
SyTZWzt8iY,in,1
nd23hKG444,out,1
jCCn6Id8Un,normal,1
Mk6iRUMMY0,noise,1
NjBf1u5nsX,normal,1
uqIr3NM6U5,other,0
XnmG7O2ksy,in,0
q0ehgnV7jF,normal,1
yLdc6DR8Rc,other,1
3NoYtTp9Lz,in,0
ca8E0PNiWq,out,0
X1zzJPCrkM,out,0
nPS7GyYuKC,in,0
uDBo0EaMmP,normal,1
W5X5Yo0xO9,in,0
m0lI4vCOia,normal,0
ZFwycIK4w2,other,1
17AMoxB0AO,normal,1
JgkT1dImKE,normal,0
Tn5bVHOBTv,normal,0
yL6RjX1lfC,in,0
ALh3lRiQ8g,noise,1
crhw0lPHp3,out,0
iiFtUDzR7H,normal,1
HMzesiic0e,in,1
j6rdxtWwoJ,out,0
yrp8cRFh2E,other,0
dkIz3Ga4at,normal,1
y0inv8tvIf,normal,1
ODu2wwSqTG,noise,1
P46zcost4j,other,0
7eGCUuCMbJ,in,0
lw1ft3tE0p,in,0
0d68xcKPzs,in,0
yaWUzhiW28,normal,0
tLdIuQPwki,other,1
S8nswckwsV,out,0
shR3FBNQ6r,normal,0
CJ8hTnqk6H,noise,0
EFM1U3s2jM,out,0
7yiBXnYuFz,normal,1
lfD6W85xjj,normal,1
FAvX3k2dcZ,out,0
2uEiAb84k6,normal,0
ZLqbYTpmEA,normal,0
ueCPWiqCZL,normal,0
q19ivoyQgw,normal,0
rBPmizehdd,out,0
tKiXVlS29o,out,0
flpZsM2Ejq,normal,0
onY3jcLfJr,out,0
vAqGR8of5l,normal,1
51LtcH3ut4,other,0
xcr0p0Pxdk,normal,0
8OjuIAuxm3,in,1
WPDVZhwppg,normal,0
uekmlhL0zn,normal,1
DHZHHKfvpO,normal,0
6rGZjQPbmJ,normal,0
A8FE4exfNr,in,0
I93XJvnR8p,noise,0
MjhXv61yV0,out,0
bLwaaUKKba,noise,1
sMn2viIK8H,in,0
iEKbqbgttg,normal,0
Zcx3MnM7vm,normal,1
34N0MyW7fC,out,0
yY0V0Xj9tz,noise,1
F3eRJoSUsN,noise,0
pGQ2lUUs2H,out,0
fqCWCP7AAx,in,1
hYdumbW2k5,normal,0
LySAVzhaFC,other,1
sKgTVFU9KK,out,1
P4vaUBxsUb,in,0
MBEklNo3Kr,out,0
OiBlCW7Mz4,out,0
68Zxftupqt,in,0
AYpda9U1Zr,out,0
jOTyAB0NRf,out,1
HPSSEo4uWI,noise,1
W3KrbXUDw4,normal,0
I3HYQ4QebU,in,1
GdRGm1Otd2,in,0
yjDq7FH5uk,normal,0
AqyoSoSIcU,normal,0
sTAc21fbX9,other,0
em2kFkgVYt,normal,0
zJTMAk5guj,noise,1
NHpgPnujpf,in,0
XMOQEkuNaT,normal,1
IEUIm0H1Rp,normal,0
oaO7jZUp79,normal,1
nq5YWkpR7G,noise,0
zVlNdkUrs1,normal,1
aOcb8gUXM3,in,0
tMOjo1DprA,normal,1
FyowdsP24H,out,1
URKRVLGodw,out,1
nQP1z9kY7J,other,1
cU0bAMaoW1,normal,0
6hatZEfy3R,normal,0
fokGgw4YAu,out,0
jaEbK8A8yx,normal,1
65ts84xQaA,normal,0
Q2AI8uy9lk,normal,1
lPQcFfdLwV,in,1
pHEHv9v54I,in,0
giS63bNs6G,in,0
RPjt4pDnsn,noise,1
7piFVXIhfv,out,0
cNN6FmfAMZ,normal,1
toPgyIltvv,other,0
0wLYqMDClJ,out,0
29N9M0wFND,out,0
dDnJ6VwyK7,normal,1
6ssy3PuQ6J,normal,1
jitEscUHNP,other,0
URRzJKJP2b,normal,1
4RC5dEU2kv,in,0
77YwTIe1o0,out,0
5xrxxmX1Qf,out,0
OOpjNNuWJp,normal,0
gRRRNZNnvb,in,0
sBnb75yUb1,in,1
Ctapwwt0NC,normal,0
wVfZbZvO0o,out,1
Sw9ZS4v497,normal,0
Y7mRTa8FYC,noise,0
RLeh8fswiC,normal,0
DP8LmCq8w2,noise,0
2TmPqqiaog,in,1
G8ZNz20phd,in,0
Hr5l7ImWAL,in,0
db7Dl9NxJb,normal,0
LhSu5LOmH7,normal,1
ZeHC82wdhb,out,0
vQxIbcQWEd,normal,0
nZgalphf8B,in,1
mwhA3duuhV,normal,0
3Qvm9Qt6J2,out,0
Hwjt8PEhRB,noise,0
oDEOwnTDjb,normal,0
ndOzVwJ874,other,0
EkACrqrHFT,normal,0
adyMvLPYWb,other,0
4eYAuaAagi,normal,0
Qy6XbIeZxv,out,1
kNfyZyq8aX,out,0
BiO0bqXnDA,out,0
xywPyWYe4J,in,1
8vg0k9vQXK,other,0
1RRDim4Lun,in,1
an1CYvqSiX,normal,1
RYmeP7rxEg,normal,0
tWdIUO3mLl,in,0
FhUsV35X0A,in,0
BCHEN4LW71,out,1
H927x3p5bV,out,0
GjfB7Mpf0x,out,0
R16eCDiRWJ,normal,0
OQ7XaSJPiM,other,0
uW91kw8sOd,other,0
OczJQ5b9c6,in,1
hR3GLC07fd,out,0
DL4jI3Yqkz,out,1
2VftActpZv,in,0
F8XWjwVqob,in,0
i94wKeUgU6,out,0
Rqkc1qOzYn,normal,0
ef2ooSQpBW,normal,1
Evzx8MDHSg,out,0
tjuhDbfzTx,normal,1
OETgdBT9lV,in,0
yVrHPUZN7k,normal,0
eNgWBPMrlJ,in,0
l6w1npa8dJ,out,1
rO0agGws3T,noise,0
4WGBTDbfpN,out,0
AyxraX3Fb9,in,0
JY3TSKQGL2,normal,0
UlbSxGARHU,in,0
MUdcek9jKv,normal,0
d6sSOz89Gk,out,0
G2OTLdacym,normal,0
kIWBVnCX9r,out,1
LJfgGbdr8h,in,0
dJcpw4cBig,in,0
LUI3PvTzRR,out,1
aEIHrpCY3j,other,0
eHQbZxk7r5,normal,1
Ry7HtNoqon,out,0
GtrDMUYJQv,in,1
CT3ec3rtuV,out,0
CJfQdfiZ7i,other,1
kX3jNkLA0M,normal,0
rkbYJdM4JR,in,0
i04qgmtY9O,normal,1
OslmKDeLSt,out,0
4Ibv93s2u1,noise,1
KKlLyYGFqc,in,1
e1lhBBZ1j9,normal,0
IoItiZTgf5,other,0
MB7hMNI1vh,normal,1
ix8BnkihYh,normal,0
JbdNqDh4ui,other,1
HrF5KFZED5,in,1
hQMc2Ps4vy,out,1
WQwfccmK9H,out,0
2i7XCfkvEo,in,1
93L98e7jpe,normal,0
VfzGRExB0E,normal,1
FwNkQZkT8x,other,0
tbbKKR0LAm,out,0
0t1s2PKex4,in,1
6zQWd4IwYZ,normal,0
4mmFJf4BMs,out,0
OZzyML9jFk,out,0
cafKA6pIq8,normal,0
DguFPsGmNF,out,0
y7egaOLcvo,out,0
AzTCGxAR3c,normal,0
hsWWE7ZG3J,out,0
w9FopVhX8U,noise,1
zPrLwwubWe,normal,1
7Igir2Zby7,other,0
q5sb0Az5b6,out,0
FOYnw1plFi,in,0
J6phcOMPrW,normal,0
UJOGFKrIcN,other,1
iFDrbONXaM,in,0
2dTUX83Gfm,other,0
UMCf30Qpbt,normal,0
RhVNXhWDvv,out,1
obRhyTziTL,normal,1
jeby6QSmo6,other,1
Fo5xwhfRzh,out,0
vNG8rviml6,normal,1
xe6y8XGLCM,normal,0
hXxry1muon,out,0
oHOEPMqioA,normal,0
a1e1bdnZdn,out,0
QrlApF7f3p,normal,0
TZ6JDqx3LK,noise,1
eN7g6owMTz,normal,1
CaFmc0Vg3x,in,0
KilwCjOr4t,normal,0
w6UWK2vQUU,noise,0
55pFjgEu8E,normal,0
srv26liYvb,normal,1
zFyGte8e3a,other,0
b1Nfvd1z8q,normal,0
A4TnZk9pHI,noise,0
Qixtj7HNnm,in,0
SaeT0hlsoo,normal,1
XEVCsLi6ps,normal,0
qBqLkTu7yL,normal,1
m5QPlJqNEJ,in,0
DnZr58IhT5,other,0
iJKb7FLENw,normal,1
OD8cOUsfOf,other,0
FtZ2x3BDMY,in,1
uhVLaikZbO,in,0
tMTx27h9Cv,out,0
JoI8Spf4fZ,in,0
2VilcYps26,normal,0
zNoqyueMxG,out,0
0nevLaFHqw,out,0
NrIjEplH07,normal,0
qGR89DA1oP,out,0
TsArOOX6Yg,in,1
DOA6JmEFWU,normal,1
I4GY2VEb2E,normal,1
UL4QVfMhfA,noise,0
caTVO8TLyZ,other,0
HqewSTaE5A,normal,0
iyojKuE8S3,normal,1
iRlMV4MgIY,out,1
qsQhDs0siT,out,0
vFZxb9gisa,noise,0
ryOH8BNIZV,out,0
yU0RpxrXL7,noise,0
3WC2ULDBlq,out,1
vYCiMbGm0Q,out,0
3JwtP0ERvI,other,1
f7tAkIAzNZ,normal,1
hLSYbzfOjL,other,0
bzfVhUuDVw,normal,0
Q1orIwPh8O,out,0
ZhRwlazvLg,other,0
fifxoCx6y9,in,0
5oIKg4AC6I,other,0
mUCc84seUR,out,1
iITHedAme9,normal,0
Wg1Vg2LJtS,normal,0
5UGMtwwpzb,other,0
UzVLVcBP6w,other,1
TVkG2u8e3n,out,0
CuPMeDoRXb,out,0
DNI0jjd6Rr,normal,1
q4c4An1TVl,in,0
qWSiPNW75R,out,1
S7ZwHKGAiN,normal,0
5uBHeBT9Kp,normal,0
rvkMxuZw9a,normal,1
fNE9Z4vM2M,other,1
5DQMD9GY44,normal,0
EOjmBCoRfo,out,0
qGd12WZ78c,normal,1
RJO2kfdwrZ,normal,1
PoqKOoFncA,normal,0
QyMTO5ypGw,normal,0
kg7m724fQ0,other,0
oYFY1wAg1R,normal,1
gJQr3eH03p,in,0
2MPakDiaqM,normal,0
ic262h7A9k,out,1
y5hAINWYV9,normal,1
VwGqz59bPN,normal,0
xNlNJ6p7Je,out,0
DdWknYwUh4,out,0
ouci4YuAyk,in,0
7HweCND0jf,out,0
FOKq0B3sxt,in,0
P54SNexkMW,out,1
5vwbMzGuWn,other,0
rugt19LyOn,out,1
2tj2FnapPp,normal,0
GZOuJt7ugq,out,0
CDdvHV7Nsg,in,0
Rufdv5Xsqn,in,1
M2j3y75b08,normal,0
XumOUk5ad7,normal,1
tWpgCLyrNh,in,0
7szHyGumrh,out,0
hcUjl2vKRv,normal,0
j8FM5jouY9,in,0
5Yi6D008GV,in,0
sPI1OEg6E8,out,1
Zq4fYV6boi,normal,0
fJTrhBRjQl,out,0
Tk24Yr57gz,noise,0
sSUk0i5x8K,out,0
bQXSI7hzMu,out,0
kGh0UCQXAE,normal,1
1KRSZQRflA,normal,1
1aRxgXIxUJ,noise,1
aLYMrZQlHu,out,1
KLgJ7bc9mm,in,0
UZEvn7k7P1,normal,0
IoidKZO0OA,out,1
sdWhdbC2EI,out,1
cHJKHyUgfo,in,0
mP5FrODzQl,other,1
xxaKJmn3VI,out,1
VliJEMiWLV,normal,0
uTHW7D8WHQ,normal,0
zuBroOqwly,out,1
Wq5uy2mdh3,normal,0
4VdluN7wD1,noise,1
Wnk4Epk5Pd,in,0
eG8sruiRUW,out,0
3cZBYrfE9b,normal,1
XTtJIOzG6V,noise,0
bSe4qjelej,out,0
We07TOdhB9,out,0
7U1GGOnPXk,out,1
0BiooCun2N,other,1
uDz7trGVsw,other,0
kMnAH0AqgB,normal,0
qXByd4trgJ,out,0
kBlqsb0xQU,out,0
sknoT3cXh5,in,0
WBT3TdwLIS,normal,0
YrNNwyASSU,in,0
bwb2DeQYJg,normal,0
DPNKmtvOfA,in,1
gS4JkIC1uI,other,0
CN1KR9BGZp,out,1
O8HlZIFpQj,normal,0
vR1IDRvm5U,noise,0
izZzoF8jMP,out,0
Hiw1hu99Cb,other,0
RgJYuRVkrO,other,0
5dk4tARchv,normal,1
A7UhFS9Kst,noise,0
U3EQPVEva1,normal,0
rp1f6JpEK0,normal,0
VNljX3b69u,normal,0
gUAexmGyGG,other,0
jCzsRyqn5F,out,0
UUj3lHybVg,out,0
wdp8OCUx1N,in,0
KjBMbHH8LV,in,1
6gnsnjXfVi,in,0
yPz9LNveYC,out,1
uGn3zmRwSs,out,1
Cee6ZwrEp2,out,0
VrgA7RYC8K,normal,0
PSze3ehkzo,in,0
2uZ8zU3gu6,in,0
bqHzk7IipE,noise,0
cvGzrZYxeH,normal,0
nkWjcEzhoY,normal,1
3gXogQVaHn,in,0
577N0q6Cbm,out,0
VsmI9uc3ZY,in,0
XZxlA6wgW0,out,1
U1VOQcdF9H,out,0
Ev6WjR4gn8,in,0
3p1woB4yvk,out,0
jO5yJRkjEg,other,1
zloPi888Hp,normal,1
bOv4BADmXD,in,1
fzUCnQirln,in,0
GOFiF2j1ud,out,1
7Z3Qn2uYN9,out,0
NBf6fuaHu3,in,0
CXxFfIpWii,normal,0
cXQdXYEPKi,out,0
iu8guVtKKk,normal,1
kUlb4xTiKT,other,0
ngmWqMiNm1,out,0
FWyRer2fwX,other,1
EDwPYLq8GR,normal,0
MBIpzteqA7,out,0
iiKER3pJi3,out,1
oapNU54eeC,out,0
nGMboY0yX4,normal,1
GXbADF9P6x,normal,1
Wxe0DwfNID,other,0
DtIjgt8axx,normal,1
2hRwWnhmpV,normal,0
nDDt0vNad9,normal,0
WgwQAP8HTs,normal,0
yjIj2ixMa9,normal,1
nHQCrkzNX0,normal,1
X4IQhaLRPh,in,0
bi7GIn2CCc,other,1
i6HBk1gfeh,other,0
p93gJ8uESr,out,0
VHaxI5vN9t,normal,0
opHrVdks9h,normal,0
beKQ6ziXt3,out,0
R3ztEyKuuz,in,1
DCc3LzJ5BJ,normal,0
XZtYw5o1pQ,out,0
brbpynsC7V,other,0
ncGr2EX9oz,in,0
moGnL3jGfR,in,0
bZAmWVUuqX,noise,0
muy5etKpQ7,noise,1
DCU1Qiy73h,in,0
ig0qiDOtNc,noise,1
Bb3Hs1ACrP,noise,0
2zLwdUmkF0,normal,0
cQ2NlrHlQd,in,1
QQE9pmSrrr,out,0
S6DJ8d9H2R,other,0
BXkoOnl2q8,in,0
oOtTI4FisO,out,1
ZprvBJRYm9,normal,0
cLC5IIg5kH,normal,1
IbimeEmoys,normal,0
HbFM0DL56a,in,0
QdFv3dDBAB,in,0
2BlcCzglAP,other,0
pwAmagbpi5,normal,0
rhw1vUlzKH,in,0
q44LKfniIZ,in,0
iDei4ZtrSF,noise,1
ZkZSUF4DXn,in,0
HEbli9WW8l,in,1
0H30f823Tl,normal,0
FCudh4Wmop,out,0
Rw1R2ATzW6,out,0
VKEzUZMn0i,out,1
7rCQLz91uo,other,0
hVgTiBTWit,normal,1
GDMeqpPfxw,normal,1
CG8a381CJK,out,1
NK0S5o8Bpa,noise,0
bco2hohPwo,normal,0
qpxeQ5mjBh,normal,0
WDun0WOrGE,out,0
ij8ykiG694,in,0
XQGyInMLlt,normal,1
xf7ZMJMf5V,in,1
kLYHCsMGH5,in,1
GMmxxRfJBp,out,0
ZMEuJYyQic,other,0
Wu1bqu3hkz,normal,1
bfRuxvcpMt,in,1
WdWuKguDOg,normal,1
RPBp3UTqCC,in,0
8GnnT5Ia6H,normal,0
8hpNTHmy8M,in,0
6hpre8KlKJ,normal,0
THMyXn8Phm,out,1
y6xClayblm,in,1
JNuX42IlPS,out,1
26b77yKBuF,other,0
r6rOsSpnuX,normal,1
gproXm948k,normal,0
zHj2vy3v4L,noise,0
GkWJ8ZCsOM,normal,0
f95uXKSpo2,normal,0
nveeBPhIkL,out,0
C2K9M7QleY,out,0
WQyA8yUVzJ,in,0
PV8U6qcsxa,in,0
fCqPjf87nE,in,0
urJ5oTTcWI,other,1
GY1ubO2JGI,noise,1
tBwyk7u70P,in,0
L3yHoonf6c,other,1
BwjtqNxprV,out,0
2wZ0KjpjJ3,other,0
89tDdDES6u,normal,0
FWElFJxe0D,normal,0
TcLrCJ3rbf,out,1
f7qaFahrTR,normal,0
7HQj48KvgF,noise,0
SC5akwiB1D,normal,1
F4RDTuH0Ru,out,0
pr3wzU5PYZ,noise,1
id74BFtLjV,normal,0
1YqdwHGUub,in,1
Ml8Q8FutrG,normal,0
LJQ2rLQG9U,out,0
Uu73Fnhdf2,out,0
o8QiE41cZi,normal,0
9HDm0zL68H,out,0
sENm3Qp33T,in,1
XgLLhISAMl,out,0
LIlggcpJr7,noise,0
xxTtLj1AfA,other,0
ecOCAzZ7pr,normal,0
34cAnkRcJe,in,1
Uj7yLbzrl3,out,0
lMoNCXQZVC,noise,0
zS8rAy6iPK,noise,1
8kFIINItgL,out,1
xSeyL7DOB7,normal,0
gwl8pCUQRF,other,0
Z74pVTPw24,normal,1
M0Zyf5IUPg,normal,0
7E3alNHafh,out,0
kqJodlPB0A,noise,0
stW4Nkhho5,out,0
c7bMBGWpt9,normal,0
2Ru5ApW2pK,out,0
6hEACROBYx,other,1
cRFGBahpn1,normal,0
gtBTEg2DZf,normal,0
RSO0oz3blV,in,0
8Hnx0ZMnDE,other,1
3BP7ICNV8C,normal,0
6n70Scy8I9,normal,0
RCA9XPufux,in,0
jviWmbzMHX,in,0
YOVMQWUnTL,out,0
6jRt0wbNvk,other,1
0sLsVONase,out,0
hcQp2WkgqA,in,0
tMygL6PYu3,out,0
awxRMG4Bd3,other,0
TK4xOSO2hA,normal,0
FQ6OYBNdT8,normal,0
Ym9PquIc5B,out,0
whVZQlLvXC,out,1
kdxtlZ3Qcq,normal,0
8qaaEpSHHs,in,0
KPHmtpnjvw,in,1
u0TFTIZ7aq,normal,0
30xcyjk7SJ,other,0
Ic5lDB0C02,out,0
u8KqoxVHCs,noise,0
wtQcrf50XR,normal,1
ca4sYUu9pA,out,0
gNnyiYgcjL,normal,0
9Daw5aS4Ml,other,1
M2kRkjkj3h,out,0
qpDldIqdNz,normal,1
WGRNDzE6RV,in,0
1hTJ8kpnnp,out,1
q6rgaUQplz,normal,1
aYM1kRCmkk,out,0
1zl1bNA7Kw,out,0
IM5BIr9HC4,normal,0
EsKNbgNoDY,normal,1
WWIQL7Xs0i,normal,0
5mizhyH6kW,in,0
QQaun59A8I,normal,0
9diT7tSwJX,noise,0
HvYCFUYG5l,in,0
2ACS4zmS6N,out,0
qNdyLAl8UX,out,1
KTI2pWeXbq,normal,0
UzpctxyGSE,in,1
GXeKHsA06L,out,0
vjTF5Yfnjz,normal,1
KeKr9STpnO,out,1
oIbouhyTMf,normal,0
vpneLUGtD3,in,0
tMRHO7OAHX,normal,0
rZihUbgnsM,in,0
HtN518626m,normal,0
PvmCdEkeer,normal,0
tbrudDqv3f,in,0
4DaFH0txSs,out,0
bKxNES51Zk,normal,0
WboMUHksC7,in,1
2exjYwFOOB,normal,1
ija0HyRr4r,noise,0
rfcHE1HDcB,in,1
lkPwMm7ceU,normal,1
wZolvyZz84,out,0
QHFglD5gXR,normal,1
pp9X1oxBIQ,out,0
3y2TCiMtuS,in,0
dk8uOg8nup,in,1
5AMGpF4lqf,normal,0
Ab2XDKBU8y,out,0
7nqkjmTKKn,out,0
Sfs3Rk2JKr,out,0
ahWjCE94Ll,normal,0
4W3JdFi1Rb,out,1
3eEvQrwKcs,out,0
3lu3dXRwz5,in,0
XkeFaLpO84,in,0
Zco9IALSTG,out,0
b1z0xpAonF,in,0
uWcOES0gN2,in,0
6xcPzjtO68,noise,0
LoZqsIOeLO,normal,0
23vGkEFO04,normal,0
NoLudBJKoN,in,1
RnFUowqC6P,in,0
yLpVYy69Ps,normal,0
c9f1xwELH0,in,0
bnYVwJb8NK,noise,0
uI8YvgdiEA,in,0
mDiyu04YWY,normal,0
wVLguYrbLP,out,1
G9x6j01TYT,other,1
Vmo79GnWeZ,noise,0
M8CORtvECf,other,1
gH3z9Cy6NJ,out,0
85lhgDjtRJ,normal,0
jaYyp1EdjG,normal,1
krBARAmXi4,normal,1
DOl28Fahhc,out,0
ddmoZFhBqk,out,1
PLwLVqYwq4,out,1
GayISvq16A,noise,0
sQWQnKu2ME,normal,0
ghvHNzZcEa,noise,0
vrtaSL3IoO,normal,1
yIrwac3RDT,out,1
vtsjwmKIj1,in,0
l8RGFAl6Se,normal,0
6FFHhzWkt2,noise,0
CBSQxevSIE,in,0
JiLFyDlsSJ,in,1
rcQRV8ZJxy,out,1
HlQbhVqxr4,normal,0
VYOJfpww0K,in,0
3pGV62zwVv,normal,0
fzJz6dHck2,in,1
V1EYgqwQM6,normal,1
Htbeg0LA9k,other,0
eN1VlUYOZv,in,0
qAPnmPer7B,noise,0
7oOJgRQsr2,in,0
8YskexfdSP,out,1
595hHozliV,normal,0
n1F6uIul9f,normal,0
aOGEHZeXWM,out,1
3t4uJ6mYcp,out,0
gYap0U0dEU,normal,0
OyJZ5RDfPK,out,0
I02SPMJOcE,out,0
Mmq3ESO3Qq,out,0
xIxUJt1R8o,noise,0
OFja4KFLoV,normal,0
21WwT7MZGg,out,0
j0vH8HLWYk,in,0
8uPOpeqIV7,normal,1
RCfdBuJalF,out,0
t2QG0XM9Wp,out,0
YUOF3jc8uG,normal,0
NpmYA3cGPp,in,0
elCP7uVRBd,out,0
fHIoMUO9Ef,normal,1
BdDv1wBFiB,normal,0
CibNcGwkaV,in,1
sURRek70qK,normal,1
NaCChpXgwC,other,0
yHNDxqe7Az,normal,1
HYEtwJF1F6,in,0
izQLA6OLnF,normal,0
13n2Mn9sor,out,0
iIMb8WmGHZ,in,0
2ajIOUmLap,in,1
ojlrNVjusA,out,0
CA4EzJXD7c,normal,0
uInlxFwyVw,in,0
R6CFIbsQgr,other,1
13lXXVnVo0,noise,1
ltIwz0zDT2,out,0
bb0wsSDqmF,normal,0
DVKibpbTwq,out,0
Moh8X4ApdP,out,0
7ulK6HS8o4,out,0
sp20PiBkvg,in,0
aFPTYaVOGu,normal,0
et9gng6DZ6,normal,0
uM3R7hCuga,out,0
rQBmvUi5ww,in,0
lpdBHsqGS2,normal,0
L0VtsuAoCs,normal,1
jDXv4YHx0K,normal,1
Gsp01tjT5b,other,0
OuXfd9eCBh,normal,0
1OwxBW8cOO,out,1
Kk9UvxlPZo,noise,0
1j8P7wnE6D,out,0
uDq7oR16xl,out,0
Qa1iwQzxUs,out,0
Axfv2I76K4,in,0
NtypzIA6tF,other,0
3LMszw32Yn,in,0
lXUtGQgim8,out,0
7uzjoFJdxe,in,0
ExlG7P2zEf,in,0
PoRgla2u6V,normal,0
gclPHhXxjn,normal,0
mmICFu6WXl,out,1
WNVIf8bsWb,out,0
3RtK9X9BY2,out,0
DjyLRWIlo0,out,0
rmOEWoqEc5,noise,0
mDrPhsoodR,normal,0
wCfHxl071D,in,0
NmiL3c6jIC,in,0
9oRWJqHLGY,in,0
G7Vkntgklr,normal,0
RWJlO9PqQn,out,1
BYnMtHMcCW,noise,0
hwNd3tYSOn,noise,0
45t5N8iCE3,out,1
rWjgMg67Ij,normal,1
kLSFdmzugm,other,0
yoQ80tl16h,out,0
